latitude,longitude,population,land_use,dist_river_m,dist_road_m
2.6949999999999976,101.69899999999919,0.9123803,8.0,715.3349210162556,117.15121618270058
2.6949999999999976,101.70399999999918,0.45738965,8.0,1003.4467806636725,51.02662460106112
2.6949999999999976,101.70899999999918,0.5404631,8.0,1315.0945940862111,173.28806199113419
2.6949999999999976,101.71399999999917,0.7577211,8.0,1528.2846229476029,70.32545806703676
2.6949999999999976,101.71899999999917,0.46641982,1.0,1469.6924415600292,21.127540053038828
2.6949999999999976,101.72399999999917,0.40307257,1.0,1570.5847373359222,398.80976952140577
2.6949999999999976,101.72899999999916,0.46811077,1.0,1463.0102705250163,150.26086714879736
2.6949999999999976,101.73399999999916,0.5396088,1.0,1328.5720061501524,327.3060979971797
2.6949999999999976,101.73899999999915,0.66950154,1.0,1040.0707153673768,91.1258293625515
2.6949999999999976,101.74399999999915,2.4669347,1.0,869.245422445237,250.50385669634753
2.6949999999999976,101.74899999999914,4.4416046,1.0,437.89852122018186,8.10213516759681
2.6949999999999976,101.75399999999914,2.343997,1.0,3.834173748263031,55.67367917130476
2.6999999999999975,101.47399999999939,0.66292906,8.0,1283.8611387822007,2.904737306551693
2.6999999999999975,101.47899999999939,0.74513066,1.0,920.7463004621395,238.47950793926879
2.6999999999999975,101.48399999999938,0.98210716,1.0,587.2877479820315,430.82539681991267
2.6999999999999975,101.48899999999938,1.0002857,8.0,658.1546142489378,25.631642935024328
2.6999999999999975,101.49399999999937,0.771931,1.0,949.2424655807071,286.6027026953841
2.6999999999999975,101.49899999999937,1.0510879,1.0,1009.1081917202945,143.2813616912685
2.6999999999999975,101.50399999999937,0.6496698,1.0,1237.4512567869147,344.11476432367107
2.6999999999999975,101.50899999999936,0.54827017,1.0,895.3905012371723,108.42932767346808
2.6999999999999975,101.51399999999936,0.41126156,1.0,831.9971479071996,251.53863181633423
2.6999999999999975,101.51899999999935,0.4096832,1.0,1096.7046024126926,237.24431962729898
2.6999999999999975,101.52399999999935,0.3139946,1.0,1527.5272240194695,576.4034157913713
2.6999999999999975,101.52899999999934,0.4010323,1.0,2020.877199810142,528.6638420150578
2.6999999999999975,101.53399999999934,0.32999,1.0,2454.27988216174,218.29917113704113
2.6999999999999975,101.53899999999933,0.30947003,1.0,2521.9154025791877,123.00964880839436
2.6999999999999975,101.54399999999933,0.38149574,1.0,2704.9295144265725,675.4508205683641
2.6999999999999975,101.54899999999932,0.57090604,1.0,2982.1534222541513,1229.4302454427318
2.6999999999999975,101.55399999999932,0.39409068,1.0,3255.281737785088,993.8212027653195
2.6999999999999975,101.55899999999932,0.58528054,1.0,2989.4944895008352,465.73297434737196
2.6999999999999975,101.56399999999931,0.6204117,8.0,2810.2134860940355,64.972783687031
2.6999999999999975,101.5689999999993,0.36401746,8.0,2734.5048896747608,293.27665079296804
2.6999999999999975,101.5739999999993,0.25545552,8.0,2770.869715431572,641.836683269501
2.6999999999999975,101.5789999999993,0.22716875,8.0,2915.115098197534,988.0409244056771
2.6999999999999975,101.58399999999929,0.259938,8.0,3152.465449760526,1394.7894092119463
2.6999999999999975,101.58899999999929,0.23902948,8.0,3463.832614369224,1879.819018131451
2.6999999999999975,101.59399999999928,0.13966577,8.0,3718.7825456534,1867.5479505876635
2.6999999999999975,101.59899999999928,0.09416866,8.0,3432.798119176482,1893.7890468061291
2.6999999999999975,101.60399999999927,0.1538168,8.0,3218.507417477357,2074.8681261546853
2.6999999999999975,101.60899999999927,0.09624007,8.0,3090.8566996554005,2375.6363427672254
2.6999999999999975,101.61399999999927,0.10159223,8.0,3060.703951453646,2443.7456692362384
2.6999999999999975,101.61899999999926,0.18907015,8.0,3094.006928188724,2294.752701897978
2.6999999999999975,101.62399999999926,0.20824355,8.0,3094.3833882505846,2247.8955741222435
2.6999999999999975,101.62899999999925,0.23629582,8.0,3088.11525448285,2052.6846363717805
2.6999999999999975,101.63399999999925,0.24941939,1.0,2606.9741455026697,1998.4744233145045
2.6999999999999975,101.63899999999924,0.29263747,1.0,2162.4214073661065,1610.7513675730415
2.6999999999999975,101.64399999999924,0.2989207,1.0,1782.0501315008094,1054.126864861955
2.6999999999999975,101.64899999999923,0.24575427,1.0,1494.5548846147583,497.54027847823846
2.6999999999999975,101.65399999999923,0.25368598,1.0,1220.8154310488458,59.03868614150587
2.6999999999999975,101.65899999999922,0.3372798,1.0,947.0070373198669,141.92512751188679
2.6999999999999975,101.66399999999922,0.38546,1.0,690.453406187563,39.56436608317402
2.6999999999999975,101.66899999999922,0.49167433,1.0,754.9734724191453,105.50452507087994
2.6999999999999975,101.67399999999921,0.7030854,1.0,911.7594763158843,137.85237529538463
2.6999999999999975,101.6789999999992,0.83608747,8.0,361.4344179047914,135.64206603898725
2.6999999999999975,101.6839999999992,0.7131509,7.0,88.54743246761784,43.94808123293102
2.6999999999999975,101.6889999999992,0.5513139,8.0,90.5101366729748,56.77688776294582
2.6999999999999975,101.69399999999919,0.9113557,8.0,90.13840530830078,42.83782656660912
2.6999999999999975,101.69899999999919,1.1413774,8.0,235.13840675881107,83.711250108116
2.6999999999999975,101.70399999999918,0.8610683,8.0,539.9522074691539,289.1201150378078
2.6999999999999975,101.70899999999918,0.7395906,8.0,864.3835282990154,377.33517277833937
2.6999999999999975,101.71399999999917,0.78798306,8.0,998.7079213640701,192.34954299184372
2.6999999999999975,101.71899999999917,0.46352178,1.0,916.8054847028073,51.321398378487125
2.6999999999999975,101.72399999999917,0.47818205,1.0,1048.8720813574723,157.1573810149667
2.6999999999999975,101.72899999999916,0.45857337,1.0,1352.620851050174,7.39800452960063
2.6999999999999975,101.73399999999916,0.44359398,1.0,1748.2758418412332,71.84902714899016
2.6999999999999975,101.73899999999915,0.86387855,1.0,1533.1027204288566,72.57305678134087
2.6999999999999975,101.74399999999915,1.3466054,1.0,1214.0939860281417,28.399515103071202
2.6999999999999975,101.74899999999914,1.717682,1.0,740.0202584371132,267.77757914696474
2.6999999999999975,101.75399999999914,1.5875286,1.0,322.74829174199306,173.14823309112086
2.7049999999999974,101.4689999999994,0.6653886,3.0,2066.7660381329647,153.59400430068624
2.7049999999999974,101.47399999999939,0.63236284,1.0,1689.1890856066314,82.08586487651998
2.7049999999999974,101.47899999999939,0.7065872,1.0,1339.8389005024314,42.06651227988595
2.7049999999999974,101.48399999999938,0.6467567,1.0,1123.9833217065438,438.58992477777986
2.7049999999999974,101.48899999999938,0.7852432,1.0,1162.580663486987,257.19362985441217
2.7049999999999974,101.49399999999937,0.5492261,1.0,1435.2435830524798,220.93923868476443
2.7049999999999974,101.49899999999937,0.53475064,1.0,1535.722938627418,673.6242094703952
2.7049999999999974,101.50399999999937,0.3732187,1.0,1654.50087992607,817.121262672689
2.7049999999999974,101.50899999999936,0.44687942,1.0,1416.9715030873494,373.36052553891466
2.7049999999999974,101.51399999999936,0.43302184,1.0,1377.7871205922522,116.99221143271475
2.7049999999999974,101.51899999999935,0.5456421,8.0,1552.040768755827,27.746767250088055
2.7049999999999974,101.52399999999935,0.41912842,1.0,1881.3287626658182,93.36172066557734
2.7049999999999974,101.52899999999934,0.30687436,1.0,2299.9977267214576,242.1640723014821
2.7049999999999974,101.53399999999934,0.3402779,1.0,2767.7780896042036,221.91720195882567
2.7049999999999974,101.53899999999933,0.2877685,1.0,3063.3713188192946,180.79660617658666
2.7049999999999974,101.54399999999933,0.34037092,1.0,3215.713026269488,731.7236521608955
2.7049999999999974,101.54899999999932,0.33606985,1.0,3452.156304451234,1283.686291680475
2.7049999999999974,101.55399999999932,0.35540012,1.0,3732.216140856209,1234.251137635521
2.7049999999999974,101.55899999999932,0.55035853,8.0,3502.8052572822658,846.8925193523183
2.7049999999999974,101.56399999999931,0.55889034,8.0,3351.09742062036,490.29590076095405
2.7049999999999974,101.5689999999993,0.5012808,8.0,3287.8648502632213,137.97203649178698
2.7049999999999974,101.5739999999993,0.26313138,8.0,3318.1680093579084,208.23667585780154
2.7049999999999974,101.5789999999993,0.2033444,8.0,3439.5341472903497,637.545619271626
2.7049999999999974,101.58399999999929,0.19169699,8.0,3642.871691756586,1172.5201940602403
2.7049999999999974,101.58899999999929,0.18460263,8.0,3662.5356869865495,1721.3605408911767
2.7049999999999974,101.59399999999928,0.12018118,8.0,3278.569278668621,2274.047102255949
2.7049999999999974,101.59899999999928,0.108091325,8.0,2950.2203777619175,2439.295625479797
2.7049999999999974,101.60399999999927,0.13390175,8.0,2697.871241248686,2532.406472543358
2.7049999999999974,101.60899999999927,0.12225896,8.0,2544.2353849565643,2538.49972610634
2.7049999999999974,101.61399999999927,0.10858698,8.0,2507.5214821959325,2649.7350933406533
2.7049999999999974,101.61899999999926,0.15738764,8.0,2541.9251514884604,2707.90589092146
2.7049999999999974,101.62399999999926,0.20054309,8.0,2540.76611372655,2416.391916874317
2.7049999999999974,101.62899999999925,0.21840556,8.0,2551.768005063145,2140.8759533888965
2.7049999999999974,101.63399999999925,0.22470385,1.0,2350.358473070623,1860.6522088879701
2.7049999999999974,101.63899999999924,0.25162297,1.0,1844.9803140782992,1578.9080494476145
2.7049999999999974,101.64399999999924,0.25447467,1.0,1379.7106189285626,1044.091198160146
2.7049999999999974,101.64899999999923,0.24337693,1.0,1011.4951666737994,487.4244729540995
2.7049999999999974,101.65399999999923,0.26140848,1.0,738.1420785801981,69.2394258624751
2.7049999999999974,101.65899999999922,0.3041923,1.0,465.27119000615755,179.6373196913255
2.7049999999999974,101.66399999999922,0.33767545,1.0,190.78602250292354,29.018950328381212
2.7049999999999974,101.66899999999922,0.42893016,8.0,378.12319790686814,71.257809175282
2.7049999999999974,101.67399999999921,0.52008384,8.0,925.242469812462,182.86153174274833
2.7049999999999974,101.6789999999992,0.9960374,8.0,430.5884283684865,368.61775599223955
2.7049999999999974,101.6839999999992,1.0008332,7.0,199.27467195328163,132.26996858634834
2.7049999999999974,101.6889999999992,0.64699745,7.0,174.98633726932147,282.89009893846105
2.7049999999999974,101.69399999999919,1.5278164,7.0,30.055545701596735,195.51885930990176
2.7049999999999974,101.69899999999919,2.3723304,8.0,16.35509263824804,71.27726633945394
2.7049999999999974,101.70399999999918,2.0412188,8.0,83.38356343952853,234.35441648218193
2.7049999999999974,101.70899999999918,0.9542422,8.0,571.0720539204704,571.0512983434548
2.7049999999999974,101.71399999999917,0.9410488,7.0,497.75702242778937,620.731026016719
2.7049999999999974,101.71899999999917,1.1081996,8.0,366.00184184770245,138.76321395695263
2.7049999999999974,101.72399999999917,0.62708235,1.0,572.1315486494542,177.0520283789054
2.7049999999999974,101.72899999999916,0.5365111,1.0,966.6633227538107,75.58831821195287
2.7049999999999974,101.73399999999916,0.55980873,1.0,1443.8125304660853,364.4292250772753
2.7049999999999974,101.73899999999915,1.3417326,1.0,1956.71448006428,122.37942327583949
2.7049999999999974,101.74399999999915,2.393786,1.0,1506.8446528331028,1.2882442756638535
2.7049999999999974,101.74899999999914,1.0722094,1.0,1099.9898282550164,235.23189780799092
2.7049999999999974,101.75399999999914,1.2559603,1.0,810.857542171504,440.5543402815095
2.7049999999999974,101.75899999999913,0.5007512,1.0,693.461245811206,26.3237651059385
2.7099999999999973,101.4639999999994,1.2753992,8.0,2850.9752850092063,22.71588527618784
2.7099999999999973,101.4689999999994,0.44746897,1.0,2467.748374840861,27.693911597042266
2.7099999999999973,101.47399999999939,0.39235651,1.0,2116.2990539911693,200.6086607699121
2.7099999999999973,101.47899999999939,0.61863506,1.0,1823.9499152201488,230.05711569329875
2.7099999999999973,101.48399999999938,0.5635884,1.0,1671.8126254801211,154.0487600143491
2.7099999999999973,101.48899999999938,0.48497435,1.0,1698.0000411647613,538.4054564695424
2.7099999999999973,101.49399999999937,0.3433505,1.0,1895.1314827894212,55.53374065595719
2.7099999999999973,101.49899999999937,0.34843025,1.0,2076.478169156314,424.75222665852175
2.7099999999999973,101.50399999999937,0.3350895,1.0,2134.6234794677825,681.7569254857722
2.7099999999999973,101.50899999999936,0.55744183,1.0,1956.2836564363533,622.8701522037338
2.7099999999999973,101.51399999999936,0.59554166,1.0,1928.0885826666265,165.12763759617826
2.7099999999999973,101.51899999999935,0.6201917,1.0,2056.2215280928253,117.40463179418423
2.7099999999999973,101.52399999999935,0.5602239,8.0,2314.8650052516423,0.5100293789000618
2.7099999999999973,101.52899999999934,0.40272525,1.0,2666.3035723172065,119.56856704854013
2.7099999999999973,101.53399999999934,0.3813924,1.0,3078.9221053286733,248.32224369899234
2.7099999999999973,101.53899999999933,0.4219481,8.0,3531.3382592091475,211.84180712524045
2.7099999999999973,101.54399999999933,0.37683493,8.0,3738.728870776611,571.1356855141812
2.7099999999999973,101.54899999999932,0.35829797,8.0,3943.9372109932046,960.1720256518691
2.7099999999999973,101.55399999999932,0.34485176,8.0,4213.215159666502,1462.068800201471
2.7099999999999973,101.55899999999932,0.32939613,8.0,4026.82203159498,1271.9852543941872
2.7099999999999973,101.56399999999931,0.42170963,8.0,3895.572926101594,917.7843195221053
2.7099999999999973,101.5689999999993,0.3229575,8.0,3841.3110717042027,571.5711293196194
2.7099999999999973,101.5739999999993,0.26028457,8.0,3867.277190720519,317.03481436535105
2.7099999999999973,101.5789999999993,0.13497029,8.0,3971.896904149344,669.9996699650718
2.7099999999999973,101.58399999999929,0.08743946,8.0,3772.5215899730933,1190.4766022482108
2.7099999999999973,101.58899999999929,0.11420065,8.0,3308.602391237504,1733.6396080443392
2.7099999999999973,101.59399999999928,0.10624979,8.0,2877.798201071485,2160.7466310212208
2.7099999999999973,101.59899999999928,0.1184476,8.0,2497.304051378682,2001.890793979471
2.7099999999999973,101.60399999999927,0.1487443,8.0,2193.4573597744184,1978.8980053675268
2.7099999999999973,101.60899999999927,0.10831245,8.0,2001.4734039190437,1988.0311762960087
2.7099999999999973,101.61399999999927,0.12907737,8.0,1954.5671698706444,2126.6134798200374
2.7099999999999973,101.61899999999926,0.15394959,8.0,1989.8611711620385,2208.6712952212397
2.7099999999999973,101.62399999999926,0.19845639,8.0,1987.1545621755954,1938.0253764138054
2.7099999999999973,101.62899999999925,0.22290647,8.0,1999.4006900039142,1661.715156949183
2.7099999999999973,101.63399999999925,0.22489657,1.0,2043.9725344775586,1382.4948044241348
2.7099999999999973,101.63899999999924,0.22071368,1.0,1656.7490228287068,1106.6893400083848
2.7099999999999973,101.64399999999924,0.23617099,1.0,1115.5608095703635,821.8915206511189
2.7099999999999973,101.64899999999923,0.29480514,1.0,603.3274463870723,478.1885915094214
2.7099999999999973,101.65399999999923,0.28358912,1.0,257.1549159640929,78.31499388103579
2.7099999999999973,101.65899999999922,0.2604325,8.0,17.485437747562546,7.160759486917251
2.7099999999999973,101.66399999999922,0.2875187,8.0,291.3433784826791,52.311203838356356
2.7099999999999973,101.66899999999922,0.4091568,8.0,573.5171493489073,377.93236873949434
2.7099999999999973,101.67399999999921,0.5145692,8.0,1020.7911219060671,178.7489335598625
2.7099999999999973,101.6789999999992,0.86645377,8.0,800.150507920082,372.4583112905179
2.7099999999999973,101.6839999999992,0.8484787,8.0,703.2376007075062,184.2033387990764
2.7099999999999973,101.6889999999992,0.80836135,7.0,361.2501982082025,473.9358246248093
2.7099999999999973,101.69399999999919,2.5318599,8.0,68.13531134190056,13.107763776176135
2.7099999999999973,101.69899999999919,3.8072927,7.0,11.324636422189828,99.88228082222841
2.7099999999999973,101.70399999999918,3.4567373,6.0,78.08978562120213,139.37959576879462
2.7099999999999973,101.70899999999918,1.2249889,8.0,397.61366470938674,417.2764830776118
2.7099999999999973,101.71899999999917,2.8611395,8.0,178.32856904292177,15.417402943725381
2.7099999999999973,101.72399999999917,2.481857,1.0,200.51839563091815,67.90121120398426
2.7099999999999973,101.72899999999916,0.81544256,1.0,738.103682468169,226.22251670758496
2.7099999999999973,101.73399999999916,0.6810138,1.0,1290.8444811833958,324.55872651881447
2.7099999999999973,101.73899999999915,0.93605924,1.0,1783.2648976825076,37.045359972421124
2.7099999999999973,101.74399999999915,1.2915455,1.0,1883.3149623877325,78.77414844163633
2.7099999999999973,101.74899999999914,0.86056674,1.0,1552.6229239092308,3.7137688582409782
2.7099999999999973,101.75399999999914,0.6944607,1.0,1335.4012791643681,160.7255557454954
2.7099999999999973,101.75899999999913,0.72285265,1.0,1246.9877948644953,57.32020851558479
2.714999999999997,101.4589999999994,3.0820599,9.0,2583.3385667435637,76.87256504233433
2.714999999999997,101.4639999999994,1.7292384,1.0,2873.1995695587157,233.89183497404042
2.714999999999997,101.4689999999994,0.383295,1.0,2897.512652999927,289.034678586714
2.714999999999997,101.47399999999939,0.30379432,1.0,2573.6247376441975,194.11359811302657
2.714999999999997,101.47899999999939,0.50532913,1.0,2339.147081731017,176.98778190196222
2.714999999999997,101.48399999999938,0.573979,1.0,2222.5579551369415,458.4958114056316
2.714999999999997,101.48899999999938,0.56321317,1.0,2242.3199240210974,445.528704020145
2.714999999999997,101.49399999999937,0.6264463,1.0,2395.0581186739973,168.25879124711062
2.714999999999997,101.49899999999937,0.69625247,1.0,2622.6416824316047,85.14819568890863
2.714999999999997,101.50399999999937,0.40675694,1.0,2643.6751783913323,404.2251989839113
2.714999999999997,101.50899999999936,0.30883703,1.0,2501.886645128081,357.91569453936046
2.714999999999997,101.51399999999936,0.41888756,1.0,2479.9000134564967,79.83585833876802
2.714999999999997,101.51899999999935,0.497577,1.0,2580.7770889704334,135.49961060766904
2.714999999999997,101.52399999999935,0.33683407,1.0,2791.2265730264503,56.95790541611114
2.714999999999997,101.52899999999934,0.32165724,1.0,3088.9319143024672,42.664118237898556
2.714999999999997,101.53399999999934,0.36860788,1.0,3451.3858473368123,236.05822067669138
2.714999999999997,101.53899999999933,0.69537485,8.0,3860.3921569840845,34.84322196005727
2.714999999999997,101.54399999999933,0.5310455,8.0,4269.484009576324,260.25454211442513
2.714999999999997,101.54899999999932,0.5397212,8.0,4450.282224763679,814.5340299109691
2.714999999999997,101.55399999999932,0.5081738,8.0,4690.577963493243,1370.8307326792262
2.714999999999997,101.55899999999932,0.32157007,8.0,4557.853709652881,1697.6001704807443
2.714999999999997,101.56399999999931,0.27954197,8.0,4442.319603823383,1351.3824957862726
2.714999999999997,101.5689999999993,0.15866761,8.0,4394.810979388098,1013.700815599761
2.714999999999997,101.5739999999993,0.14188798,8.0,4417.522031578099,869.4936778617714
2.714999999999997,101.5789999999993,0.11681555,8.0,4035.17159403049,1050.905736342095
2.714999999999997,101.58399999999929,0.11221418,8.0,3518.1833976326952,1439.6980328651937
2.714999999999997,101.58899999999929,0.16528153,8.0,3015.388580474969,1913.3719456097497
2.714999999999997,101.59399999999928,0.16439074,8.0,2535.2439053764547,1669.242750454739
2.714999999999997,101.59899999999928,0.1431224,8.0,2093.390741073135,1457.7807264964401
2.714999999999997,101.60399999999927,0.17051055,8.0,1719.6011123434155,1425.3894382977803
2.714999999999997,101.60899999999927,0.19723599,8.0,1466.8611182725074,1439.9939697267423
2.714999999999997,101.61399999999927,0.1395768,8.0,1401.6805414001246,1623.7303318186077
2.714999999999997,101.61899999999926,0.1614726,8.0,1437.7973675289472,1655.0434189914222
2.714999999999997,101.62399999999926,0.17403278,8.0,1433.5554075616678,1495.9246675777008
2.714999999999997,101.62899999999925,0.20671028,8.0,1447.1124219718768,1178.6844119455134
2.714999999999997,101.63399999999925,0.24005586,7.0,1495.802413081688,903.813667080908
2.714999999999997,101.63899999999924,0.25380927,1.0,1642.7602882143535,622.3511641813474
2.714999999999997,101.64399999999924,0.29434288,1.0,1094.680949144261,343.33988483513593
2.714999999999997,101.64899999999923,0.29327565,1.0,563.7892636137038,64.38647685950298
2.714999999999997,101.65399999999923,0.29171848,8.0,239.26484539784536,116.99513159270352
2.714999999999997,101.65899999999922,0.27560627,8.0,499.798291085305,118.85858173472822
2.714999999999997,101.66399999999922,0.23843446,8.0,772.3321819059123,49.177203142466965
2.714999999999997,101.66899999999922,0.40636653,8.0,1046.4981958768756,382.4755691233987
2.714999999999997,101.67399999999921,0.5150669,8.0,1356.7995268508473,174.2034622705929
2.714999999999997,101.6789999999992,0.56284475,8.0,974.8187654432493,372.3584247211308
2.714999999999997,101.6839999999992,1.0297197,7.0,513.2767385541372,184.0498173433335
2.714999999999997,101.6889999999992,2.477398,7.0,51.87965339413149,164.75368414356277
2.714999999999997,101.69399999999919,2.8109844,7.0,33.22821102793322,255.33304156131226
2.714999999999997,101.69899999999919,1.6455526,8.0,26.053050508720926,163.21287069281018
2.714999999999997,101.70399999999918,3.0414052,7.0,292.9899460470143,146.15014293612046
2.714999999999997,101.71399999999917,4.2241096,8.0,388.30824280961565,33.18581358824335
2.714999999999997,101.71899999999917,6.6916065,7.0,70.937490741453,131.6061016933073
2.714999999999997,101.72399999999917,6.306886,7.0,47.82362538610786,2.213639316472553
2.714999999999997,101.72899999999916,4.496014,1.0,540.3380123955856,185.79947652472796
2.714999999999997,101.73399999999916,1.8417114,1.0,1055.632761161069,160.92745112134645
2.714999999999997,101.73899999999915,0.93742114,1.0,1598.1368722409609,1.1674549136993841
2.714999999999997,101.74399999999915,0.8157358,1.0,2147.894946771851,130.18049734221302
2.714999999999997,101.74899999999914,0.75145566,1.0,2046.8653186024458,300.94823899337564
2.714999999999997,101.75399999999914,1.3035636,1.0,1876.5281678316321,383.42854926945097
2.714999999999997,101.75899999999913,2.1865842,5.0,1800.5300156843355,45.743577543784056
2.719999999999997,101.4589999999994,1.556354,8.0,2100.9442493580323,13.972421591704219
2.719999999999997,101.4639999999994,0.88622546,1.0,2448.5934882280026,228.00708001526928
2.719999999999997,101.4689999999994,0.30997503,1.0,2863.0971381457152,560.6300270502385
2.719999999999997,101.47399999999939,0.2474017,1.0,3062.933411223423,73.31140679489138
2.719999999999997,101.47899999999939,0.23722397,1.0,2868.730683250952,364.9012154651686
2.719999999999997,101.48399999999938,0.4981919,1.0,2774.4833498750963,237.17232342951985
2.719999999999997,101.48899999999938,1.0772811,1.0,2790.3364364101753,32.748743706247026
2.719999999999997,101.49399999999937,1.0176693,1.0,2914.4921394138805,313.1576265129721
2.719999999999997,101.49899999999937,0.7820044,1.0,3134.1041580873825,198.04359769549237
2.719999999999997,101.50399999999937,0.57503086,1.0,3167.7399569512245,137.79511940301833
2.719999999999997,101.50899999999936,0.28204817,1.0,3050.406773934877,121.52430043631996
2.719999999999997,101.51399999999936,0.26475817,1.0,3032.397229280691,25.82319922486366
2.719999999999997,101.51899999999935,0.3617869,1.0,3115.4326991797875,140.8972104953965
2.719999999999997,101.52399999999935,0.34616455,1.0,3291.874147919877,118.64929080624077
2.719999999999997,101.52899999999934,0.28730848,1.0,3547.81151719557,134.31589220947933
2.719999999999997,101.53399999999934,0.34502405,1.0,3867.493307970172,31.739932582821677
2.719999999999997,101.53899999999933,0.4573032,8.0,4236.512636418018,246.0263624360712
2.719999999999997,101.54399999999933,0.546117,8.0,4643.11977128826,452.64377610879507
2.719999999999997,101.54899999999932,0.44058496,8.0,4966.739045140379,644.2383119896172
2.719999999999997,101.55399999999932,0.25845414,8.0,5183.143036155567,1103.7346962023205
2.719999999999997,101.55899999999932,0.30489773,8.0,5093.706812221001,1625.2324094929504
2.719999999999997,101.56399999999931,0.213794,8.0,4990.591063933872,1785.4162322763032
2.719999999999997,101.5689999999993,0.12359473,8.0,4948.3465706877705,1515.3133592339448
2.719999999999997,101.5739999999993,0.12130045,8.0,4423.375557532491,1422.884024926129
2.719999999999997,101.5789999999993,0.18069714,8.0,3878.314341259015,1540.4461913250516
2.719999999999997,101.58399999999929,0.18141158,8.0,3337.1169263960883,1827.9199617317347
2.719999999999997,101.58899999999929,0.21933767,8.0,2802.021289578924,1672.1239103223293
2.719999999999997,101.59399999999928,0.24575156,8.0,2277.33049007027,1231.438524610231
2.719999999999997,101.59899999999928,0.2349146,8.0,1772.3070308951826,925.0512508443436
2.719999999999997,101.60399999999927,0.25376588,8.0,1309.8960831913005,871.8807712798214
2.719999999999997,101.60899999999927,0.26305908,8.0,954.1965627556007,898.8464882244297
2.719999999999997,101.61399999999927,0.2168271,8.0,848.794023450449,1103.155642575373
2.719999999999997,101.61899999999926,0.19001083,8.0,885.0923113004769,1101.4154960063297
2.719999999999997,101.62399999999926,0.18387398,8.0,879.9921180326319,1100.1553499475121
2.719999999999997,101.62899999999925,0.19399388,8.0,895.02151343977,711.9736609606516
2.719999999999997,101.63399999999925,0.23967497,1.0,951.9739542050147,423.29432335113
2.719999999999997,101.63899999999924,0.24485584,1.0,1187.3298636253007,145.43990957518284
2.719999999999997,101.64399999999924,0.28569126,8.0,1328.5905688471532,131.71629621570304
2.719999999999997,101.64899999999923,0.2883423,8.0,940.577257225972,409.5932990237047
2.719999999999997,101.65399999999923,0.2659707,8.0,789.9829607000788,670.5298714702661
2.719999999999997,101.65899999999922,0.27226374,8.0,980.6330795079248,509.73600685889403
2.719999999999997,101.66399999999922,0.26195344,8.0,1255.8926172087886,46.91690906654116
2.719999999999997,101.66899999999922,0.45125926,8.0,1528.323496317477,387.0159612126635
2.719999999999997,101.67399999999921,0.58964723,8.0,1126.9624834968063,169.66079503580363
2.719999999999997,101.6789999999992,0.89707255,8.0,665.0539214654166,372.51487294059183
2.719999999999997,101.6839999999992,2.7385237,7.0,204.1025626380406,184.1749371751424
2.719999999999997,101.6889999999992,4.674494,7.0,50.23442328788691,104.41669661464796
2.719999999999997,101.69399999999919,3.1648033,7.0,33.56259469873922,10.706204937096855
2.719999999999997,101.69899999999919,1.9761363,7.0,314.2414927830833,283.55845042613595
2.719999999999997,101.70399999999918,3.039534,7.0,652.1873425692395,178.17214595864462
2.719999999999997,101.70899999999918,5.759655,7.0,540.560267391402,52.1049379177954
2.719999999999997,101.71399999999917,6.1357594,7.0,78.77265863429655,343.326933388576
2.719999999999997,101.71899999999917,9.986419,7.0,137.60693309918886,118.16421366062792
2.719999999999997,101.72399999999917,20.181396,6.0,61.593962408158106,19.889650887830104
2.719999999999997,101.72899999999916,8.638338,8.0,525.1932119713928,0.9876747798019674
2.719999999999997,101.73399999999916,2.1676126,1.0,1047.3513188551806,211.78262040369913
2.719999999999997,101.73899999999915,1.1926672,1.0,1592.7975566012367,29.29391146699115
2.719999999999997,101.74399999999915,0.81939393,1.0,2144.0128375302465,119.02571363390356
2.719999999999997,101.74899999999914,0.89399683,1.0,2155.18336968889,36.61230068497416
2.719999999999997,101.75399999999914,2.0233793,1.0,1907.289398557861,130.1628759270105
2.719999999999997,101.75899999999913,3.7745004,1.0,1800.9912876584099,11.306689974186769
2.724999999999997,101.4589999999994,1.2999254,1.0,1663.5876432151076,133.2560136687705
2.724999999999997,101.4639999999994,0.7410627,8.0,2085.4662686856077,7.206711129920633
2.724999999999997,101.4689999999994,0.45677605,1.0,2558.9670228122272,427.48445073702544
2.724999999999997,101.47399999999939,0.6875133,1.0,3050.4117138524434,296.4270361088496
2.724999999999997,101.47899999999939,0.30728772,1.0,3405.9966832320133,17.962142533461975
2.724999999999997,101.48399999999938,0.40434662,1.0,3327.001587458403,249.34359791228715
2.724999999999997,101.48899999999938,1.3020611,1.0,3340.2306243453354,143.31547292309813
2.724999999999997,101.49399999999937,0.8900824,1.0,3444.619946771553,342.18609858968364
2.724999999999997,101.49899999999937,0.689168,1.0,3632.3170886738717,616.3495596218298
2.724999999999997,101.50399999999937,0.42050344,1.0,3700.4447680512644,126.41832248081305
2.724999999999997,101.50899999999936,0.2764626,1.0,3600.511071075141,166.56432329589342
2.724999999999997,101.51399999999936,0.26239297,1.0,3585.263218398821,445.72668552467917
2.724999999999997,101.51899999999935,0.2922636,1.0,3655.759655327825,475.67143620525223
2.724999999999997,101.52399999999935,0.30705366,1.0,3807.239024328361,499.89036713671965
2.724999999999997,101.52899999999934,0.2864083,1.0,4030.5797889849873,139.29560847381728
2.724999999999997,101.53399999999934,0.5141513,1.0,4314.635803322661,312.00452497533195
